"Title Export - Recommended Metadata
The following fields represent the fields that most trading partners are looking for.  This does not mean that you must have these fields but where appropriate we encourage you to populate your titles with as much relevant data as possible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fats Waller,,,,,,978-1-5179-0391-6,8/22/2017  12:00:00 AM,Book,Paperback,"Waller, Maurice",Author,"Calabrese, Anthony",Author,"Lipskin, Michael",Foreword,,,Univ Of Minnesota Press,Univ Of Minnesota Press,17.95,,13.99,BIOGRAPHY & AUTOBIOGRAPHY/Music,MUSIC/Genres & Styles/Jazz,,Active,Available,6 x 9,1.5,,256,26,,,English,,18 black and white illustrations,EAN13+5/Position Unspecified,Thomas “Fats” Waller was a legenda,,Maurice Waller (1927–1989) was a c,,,
,Fictionalizing Anthropology,Encounters and Fabulations at the Edges of the Human,,,,,978-1-5179-0272-8,11/22/2017  12:00:00 AM,Book,Paperback,"McLean, Stuart J.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SOCIAL SCIENCE/Anthropology/General,SOCIAL SCIENCE/Media Studies,ART/Criticism & Theory,Active,Available,5.5 x 8.5,1.5,,336,26,,,English,,43 black and white illustrations,EAN13+5/Position Unspecified,What might become of anthropology ,,Stuart McLean is associate professo,,,
,Fictionalizing Anthropology,Encounters and Fabulations at the Edges of the Human,,,,,978-1-5179-0271-1,11/22/2017  12:00:00 AM,Book,Hardcover,"McLean, Stuart J.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,83.00,SOCIAL SCIENCE/Anthropology/General,SOCIAL SCIENCE/Media Studies,ART/Criticism & Theory,Active,Available,5.5 x 8.5,1.5,,336,,,,English,,43,EAN13+5/Position Unspecified,What might become of anthropology ,,Stuart McLean is associate professo,,,
,Flames of Discontent,The 1916 Minnesota Iron Ore Strike,,,,,978-1-5179-0268-1,12/20/2017  12:00:00 AM,Book,Paperback,"Kaunonen, Gary",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,24.95,,18.99,POLITICAL SCIENCE/Labor & Industrial Relations,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",HISTORY/United States/20th Century,Active,Available,5.5 x 8.5,1.5,,272,44,,,English,,52 black and white illustrations,EAN13+5/Position Unspecified,"On June 2, 1916, forty mostly immig",,Gary Kaunonen is an independent h,,,
,Flames of Discontent,The 1916 Minnesota Iron Ore Strike,,,,,978-1-5179-0267-4,12/20/2017  12:00:00 AM,Book,Hardcover,"Kaunonen, Gary",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,100.00,,83.00,POLITICAL SCIENCE/Labor & Industrial Relations,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",HISTORY/United States/20th Century,Active,Available,5.5 x 8.5,1.5,,272,,,,English,,54,EAN13+5/Position Unspecified,"On June 2, 1916, forty mostly immig",,Gary Kaunonen is an independent h,,,
,Foucault on Painting,,,,,,978-1-5179-0242-1,11/23/2017  12:00:00 AM,Book,Paperback,"Soussloff, Catherine M.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,PHILOSOPHY/Aesthetics,ART/Criticism & Theory,,Active,Available,6 x 8,1,,136,64,,,English,,"12 color plates, 17 black and white illustrations",EAN13+5/Position Unspecified,Michel Foucault had been concerned ,,Catherine M. Soussloff is professor o,,,
,Foucault on Painting,,,,,,978-1-5179-0241-4,11/23/2017  12:00:00 AM,Book,Hardcover,"Soussloff, Catherine M.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,100.00,,83.00,PHILOSOPHY/Aesthetics,ART/Criticism & Theory,,Out of Print Cancel,Other Format Available,6 x 8,1,,136,40,,,English,,29,EAN13+5/Position Unspecified,Michel Foucault had been concerned ,,Catherine M. Soussloff is professor o,,,
,Got to Be Something Here,The Rise of the Minneapolis Sound,,,,,978-0-8166-3233-6,10/10/2017  12:00:00 AM,Book,Hardcover,"Swensson, Andrea",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,24.95,,18.99,MUSIC/Genres & Styles/Soul & R 'n B,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",MUSIC/History & Criticism,Active,Available,6 x 9,1,,216,24,,,English,,82 black and white illustrations,EAN13+5/Position Unspecified,Beginning in the year of Prince’s birt,,"Andrea Swensson is an author, radio ",,,
The,Great Lakes at Ten Miles an Hour,One Cyclist's Journey along the Shores of the Inland Seas,,,,,978-1-5179-0345-9,10/24/2017  12:00:00 AM,Book,Paperback,"Shevory, Thomas",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,16.95,,12.99,TRAVEL/Essays & Travelogues,TRAVEL/United States/Midwest/General,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",Active,Available,5.5 x 8.5,1,,248,52,,,English,,,EAN13+5/Position Unspecified,The Great Lakes are a remarkable r,,Thomas Shevory is professor of poli,,,
,Historic Capital,"Preservation, Race, and Real Estate in Washington, D.C.",,,,,978-0-8166-9234-7,12/19/2017  12:00:00 AM,Book,Paperback,"Logan, Cameron",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,ARCHITECTURE/History/Contemporary (1945-),SOCIAL SCIENCE/Sociology/Urban,ARCHITECTURE/Urban & Land Use Planning,Active,Available,5.5 x 8.5,1.5,,304,32,,,English,,"28 black and white illustrations, 13 maps",EAN13+5/Position Unspecified,"Washington, D.C. has long been kno",,Cameron Logan is director of the po,,,
,Historic Capital,"Preservation, Race, and Real Estate in Washington, D.C.",,,,,978-0-8166-9232-3,12/19/2017  12:00:00 AM,Book,Hardcover,"Logan, Cameron",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,83.00,ARCHITECTURE/History/Contemporary (1945-),SOCIAL SCIENCE/Sociology/Urban,ARCHITECTURE/Urban & Land Use Planning,Active,Available,5.5 x 8.5,1.5,,304,,,,English,,28,EAN13+5/Position Unspecified,"Washington, D.C. has long been kno",,Cameron Logan is director of the po,,,
A,House of Prayer for All People,Contesting Citizenship in a Queer Church,,,,,978-1-5179-0214-8,11/1/2017  12:00:00 AM,Book,Paperback,"Seitz, David K.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SOCIAL SCIENCE/Sociology of Religion,SOCIAL SCIENCE/LGBT Studies/General,SOCIAL SCIENCE/Minority Studies,Active,Available,5.5 x 8.5,1.5,,296,30,,,English,,5,EAN13+5/Position Unspecified,Perhaps an unlikely subject for an et,,David K. Seitz is assistant professor ,,,
A,House of Prayer for All People,Contesting Citizenship in a Queer Church,,,,,978-1-5179-0213-1,11/1/2017  12:00:00 AM,Book,Hardcover,"Seitz, David K.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,83.00,SOCIAL SCIENCE/Sociology of Religion,SOCIAL SCIENCE/LGBT Studies/General,SOCIAL SCIENCE/Minority Studies,Active,Available,5.5 x 8.5,1.5,,296,,,,English,,5,EAN13+5/Position Unspecified,Perhaps an unlikely subject for an et,,David K. Seitz is assistant professor ,,,
,Ice-Out,,,,,,978-1-5179-0211-7,8/15/2017  12:00:00 AM,Book,Paperback,"Casanova, Mary",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,11.95,,9.99,JUVENILE FICTION/Historical/United States/20th Century,JUVENILE FICTION/General,,Active,Available,5.5 x 8.5,1.5,,264,52,,,English,,3,EAN13+5/Position Unspecified,"Walking on thin ice: on Rainy Lake, ",,Mary Casanova is author of more tha,,,
,Infinite Variety,The Life and Legend of the Marchesa CasatiThe Ultimate Edition,,,,,978-1-5179-0371-8,10/24/2017  12:00:00 AM,Book,Hardcover,"Ryersson, Scot D.",Author,"Yaccarino, Michael Orlando",Author,"Crisp, Quentin",Foreword,"Granata, Francesca",Afterword,Univ Of Minnesota Press,Univ Of Minnesota Press,29.95,,22.99,BIOGRAPHY & AUTOBIOGRAPHY/Historical,BIOGRAPHY & AUTOBIOGRAPHY/Rich & Famous,,Active,Available,6 x 9,1.5,,296,20,,,English,,"19 color plates, 39 black and white plates",EAN13+5/Position Unspecified,For the first three decades of the twe,,Scot D. Ryersson is an award-winnin,,,
,Inheriting Possibility,Social Reproduction and Quantification in Education,,,,,978-1-5179-0126-4,8/1/2017  12:00:00 AM,Book,Paperback,"Dixon-Román, Ezekiel J.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,28.00,,13.99,"EDUCATION/Philosophy, Theory & Social Aspects",EDUCATION/Testing & Measurement,SOCIAL SCIENCE/Anthropology/Cultural & Social,Active,Available,5.5 x 8.5,1.5,,288,30,,,English,,16,EAN13+5/Position Unspecified,How has the dominant social scienti,,Ezekiel J. Dixon-Román is associate ,,,
,Inheriting Possibility,Social Reproduction and Quantification in Education,,,,,978-1-5179-0125-7,8/1/2017  12:00:00 AM,Book,Hardcover,"Dixon-Román, Ezekiel J.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,112.00,,93.00,"EDUCATION/Philosophy, Theory & Social Aspects",EDUCATION/Testing & Measurement,SOCIAL SCIENCE/Anthropology/Cultural & Social,Active,Available,5.5 x 8.5,1.5,,288,26,,,English,,16,EAN13+5/Position Unspecified,How has the dominant social scienti,,Ezekiel J. Dixon-Román is associate ,,,
,Lewd Looks,American Sexploitation Cinema in the 1960s,,,,,978-1-5179-0017-5,10/15/2017  12:00:00 AM,Book,Paperback,"Gorfinkel, Elena",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,28.00,,13.99,PERFORMING ARTS/Film/History & Criticism,SOCIAL SCIENCE/Popular Culture,SOCIAL SCIENCE/Pornography,Active,Available,5.5 x 8.5,2,,352,32,,,English,,44 black and white illustrations,EAN13+5/Position Unspecified,One of the most fascinating phenom,,Elena Gorfinkel is senior lecturer in f,,,
,Lewd Looks,American Sexploitation Cinema in the 1960s,,,,,978-1-5179-0016-8,10/15/2017  12:00:00 AM,Book,Hardcover,"Gorfinkel, Elena",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,112.00,,93.00,PERFORMING ARTS/Film/History & Criticism,SOCIAL SCIENCE/Popular Culture,SOCIAL SCIENCE/Pornography,Active,Available,5.5 x 8.5,2,,352,20,,,English,,44,EAN13+5/Position Unspecified,One of the most fascinating phenom,,Elena Gorfinkel is senior lecturer in f,,,
,Life,A Modern Invention,Posthumanities,,,,978-0-8166-9162-3,12/15/2017  12:00:00 AM,Book,Paperback,"Tarizzo, Davide",Author,"Epstein, Mark William",Translator,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,PHILOSOPHY/General,SCIENCE/Philosophy & Social Aspects,SCIENCE/History,Active,Available,5.5 x 8.5,1,,248,36,,,English,,,EAN13+5/Position Unspecified,The word “biology” was first used to ,,Davide Tarizzo is assistant professo,,,
,Life,A Modern Invention,Posthumanities,,,,978-0-8166-9159-3,12/15/2017  12:00:00 AM,Book,Hardcover,"Tarizzo, Davide",Author,"Epstein, Mark William",Translator,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,83.00,PHILOSOPHY/General,SCIENCE/Philosophy & Social Aspects,SCIENCE/History,Active,Available,5.5 x 8.5,1,,248,,,,English,,,EAN13+5/Position Unspecified,The word “biology” was first used to ,,Davide Tarizzo is assistant professo,,,
A,Literature of Questions,Nonfiction for the Critical Child,,,,,978-1-5179-0301-5,1/1/2018  12:00:00 AM,Book,Paperback,"Sanders, Joe Sutliff",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,LITERARY CRITICISM/Children's & Young Adult Literature,,,Active,Available,5.5 x 8.5,1.5,,264,32,,,English,,17,EAN13+5/Position Unspecified,Nonfiction books for children—from ,,Joe Sutliff Sanders is professor of E,,,
A,Literature of Questions,Nonfiction for the Critical Child,,,,,978-1-5179-0300-8,1/1/2018  12:00:00 AM,Book,Hardcover,"Sanders, Joe Sutliff",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,100.00,,83.00,LITERARY CRITICISM/Children's & Young Adult Literature,,,Active,Available,5.5 x 8.5,1.5,,264,,,,English,,17,EAN13+5/Position Unspecified,Nonfiction books for children—from ,,Joe Sutliff Sanders is professor of E,,,
The,Long Take,Art Cinema and the Wondrous,,,,,978-0-8166-9588-1,12/15/2017  12:00:00 AM,Book,Paperback,"Koepnick, Lutz",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,PERFORMING ARTS/Film/Direction & Production,ART/Film & Video,PERFORMING ARTS/Film/History & Criticism,Active,Available,5.5 x 8.5,1.5,,288,32,,,English,,42 black and white illustrations,EAN13+5/Position Unspecified,"In The Long Take, Lutz Koepnick po",,Lutz Koepnick is Gertrude Conaway ,,,
The,Long Take,Art Cinema and the Wondrous,,,,,978-0-8166-9584-3,12/15/2017  12:00:00 AM,Book,Hardcover,"Koepnick, Lutz",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,83.00,PERFORMING ARTS/Film/Direction & Production,ART/Film & Video,PERFORMING ARTS/Film/History & Criticism,Active,Available,5.5 x 8.5,1.5,,288,,,,English,,42,EAN13+5/Position Unspecified,"In The Long Take, Lutz Koepnick po",,Lutz Koepnick is Gertrude Conaway ,,,
,Making Things and Drawing Boundaries,Experiments in the Digital Humanities,Debates in the Digital Humanities,,,,978-1-5179-0285-8,1/15/2018  12:00:00 AM,Book,Paperback,"Sayers, Jentery",Editor,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,35.00,,26.99,ART/Digital,SOCIAL SCIENCE/Media Studies,,Active,Available,7 x 10,2,,448,22,,,English,,35 black and white illustrations,EAN13+5/Position Unspecified,In Making Things and Drawing Boun,,Jentery Sayers is associate professo,,,
,Making Things and Drawing Boundaries,Experiments in the Digital Humanities,Debates in the Digital Humanities,,,,978-1-5179-0284-1,1/15/2018  12:00:00 AM,Book,Hardcover,"Sayers, Jentery",Editor,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,140.00,,116.00,ART/Digital,SOCIAL SCIENCE/Media Studies,,Active,Available,7 x 10,2,,448,18,,,English,,35,EAN13+5/Position Unspecified,In Making Things and Drawing Boun,,Jentery Sayers is associate professo,,,
The,Microbial State,Global Thriving and the Body Politic,,,,,978-1-5179-0013-7,7/15/2017  12:00:00 AM,Book,Paperback,"Fishel, Stefanie R.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,26.00,,12.99,POLITICAL SCIENCE/International Relations/General,PHILOSOPHY/Political,SCIENCE/Life Sciences/Microbiology,Active,Available,5.5 x 8.5,1,,192,50,,,English,,2,EAN13+5/Position Unspecified,"For three centuries, concepts of the ",,Stefanie R. Fishel is assistant profes,,,
The,Microbial State,Global Thriving and the Body Politic,,,,,978-1-5179-0012-0,7/15/2017  12:00:00 AM,Book,Hardcover,"Fishel, Stefanie R.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,104.00,,86.00,POLITICAL SCIENCE/International Relations/General,PHILOSOPHY/Political,SCIENCE/Life Sciences/Microbiology,Active,Available,5.5 x 8.5,1,,192,,,,English,,2,EAN13+5/Position Unspecified,"For three centuries, concepts of the ",,Stefanie R. Fishel is assistant profes,,,
,Miles Lord,The Maverick Judge Who Brought Corporate America to Justice,,,,,978-1-5179-0231-5,10/1/2017  12:00:00 AM,Book,Hardcover,"Walburn, Roberta",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,29.95,,22.99,BIOGRAPHY & AUTOBIOGRAPHY/Lawyers & Judges,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",LAW/Legal History,Active,Available,6 x 9,1.5,,344,,,,English,,22 black and white plates,EAN13+5/Position Unspecified,This is the story of Miles Lord (1919–,,Roberta Walburn is an attorney base,,,
,Modernism as Memory,Building Identity in the Federal Republic of Germany,,,,,978-1-5179-0291-9,1/15/2018  12:00:00 AM,Book,Paperback,"James-Chakraborty, Kathleen",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,35.00,,26.99,ARCHITECTURE/History/Contemporary (1945-),ARCHITECTURE/Criticism,,Active,Available,7 x 10,1.5,,336,26,,,English,,104 black and white illustrations,EAN13+5/Position Unspecified,"After World War II, West Germans a",,Kathleen James-Chakraborty is prof,,,
,Modernism as Memory,Building Identity in the Federal Republic of Germany,,,,,978-1-5179-0290-2,1/15/2018  12:00:00 AM,Book,Hardcover,"James-Chakraborty, Kathleen",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,140.00,,116.00,ARCHITECTURE/History/Contemporary (1945-),ARCHITECTURE/Criticism,,Active,Available,7 x 10,1.5,,336,20,,,English,,104,EAN13+5/Position Unspecified,"After World War II, West Germans a",,Kathleen James-Chakraborty is prof,,,
,New Lines,Critical GIS and the Trouble of the Map,,,,,978-0-8166-9853-0,11/15/2017  12:00:00 AM,Book,Paperback,"Wilson, Matthew W.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,SOCIAL SCIENCE/Human Geography,TECHNOLOGY & ENGINEERING/Cartography,TECHNOLOGY & ENGINEERING/Social Aspects,Active,Available,5.5 x 8.5,1,,224,46,,,English,,23 black and white illustrations,EAN13+5/Position Unspecified,New Lines takes the pulse of a socie,,Matthew W. Wilson is associate prof,,,
,New Lines,Critical GIS and the Trouble of the Map,,,,,978-0-8166-9852-3,11/15/2017  12:00:00 AM,Book,Hardcover,"Wilson, Matthew W.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,100.00,,83.00,SOCIAL SCIENCE/Human Geography,TECHNOLOGY & ENGINEERING/Cartography,TECHNOLOGY & ENGINEERING/Social Aspects,Active,Available,5.5 x 8.5,1,,224,,,,English,,23,EAN13+5/Position Unspecified,New Lines takes the pulse of a socie,,Matthew W. Wilson is associate prof,,,
,Onigamiising,Seasons of an Ojibwe Year,,,,,978-1-5179-0344-2,10/10/2017  12:00:00 AM,Book,Paperback,"Grover, Linda LeGarde",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,14.95,,11.99,SOCIAL SCIENCE/Ethnic Studies/American/Native American Studies,"BIOGRAPHY & AUTOBIOGRAPHY/Cultural, Ethnic & Regional/General",SOCIAL SCIENCE/Regional Studies,Active,Available,5 x 8,1,,200,52,,,English,,,EAN13+5/Position Unspecified,Long before it came to be known as ,,Linda LeGarde Grover’s short fiction ,,,
,Postcolonial Automobility,Car Culture in West Africa,,,,,978-1-5179-0114-1,10/24/2017  12:00:00 AM,Book,Paperback,"Green-Simms, Lindsey B.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,28.00,,13.99,LITERARY CRITICISM/African,SOCIAL SCIENCE/Developing & Emerging Countries,SOCIAL SCIENCE/Anthropology/Cultural & Social,Active,Available,5.5 x 8.5,1.5,,280,36,,,English,,41 black and white illustrations,EAN13+5/Position Unspecified,For more than a century cars have s,,Lindsey B. Green-Simms is assistan,,,
,Postcolonial Automobility,Car Culture in West Africa,,,,,978-1-5179-0113-4,10/24/2017  12:00:00 AM,Book,Hardcover,"Green-Simms, Lindsey B.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,112.00,,93.00,LITERARY CRITICISM/African,SOCIAL SCIENCE/Developing & Emerging Countries,SOCIAL SCIENCE/Anthropology/Cultural & Social,Active,Available,5.5 x 8.5,1.5,,280,,,,English,,41,EAN13+5/Position Unspecified,For more than a century cars have s,,Lindsey B. Green-Simms is assistan,,,
,Postcolonial Biology,Psyche and Flesh after Empire,,,,,978-0-8166-9836-3,12/15/2017  12:00:00 AM,Book,Paperback,"Bahri, Deepika",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,LITERARY CRITICISM/General,LITERARY CRITICISM/Asian/Indic,,Active,Available,5.5 x 8.5,1,,224,44,,,English,,,EAN13+5/Position Unspecified,Although the body has been a vast s,,Deepika Bahri is associate professo,,,
,Postcolonial Biology,Psyche and Flesh after Empire,,,,,978-0-8166-9835-6,12/15/2017  12:00:00 AM,Book,Hardcover,"Bahri, Deepika",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,83.00,LITERARY CRITICISM/General,LITERARY CRITICISM/Asian/Indic,,Active,Available,5.5 x 8.5,1,,224,,,,English,,,EAN13+5/Position Unspecified,Although the body has been a vast s,,Deepika Bahri is associate professo,,,
,Pothole Confidential,My Life as Mayor of Minneapolis,,,,,978-1-5179-0420-3,9/11/2017  12:00:00 AM,Book,Paperback,"Rybak, R.T.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,14.95,,11.99,BIOGRAPHY & AUTOBIOGRAPHY/Political,POLITICAL SCIENCE/American Government/Local,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",Active,Available,6 x 9,1.5,,312,32,,,English,,31 black and white plates,EAN13+5/Position Unspecified,A pajama party at the Minneapolis–S,,R.T. Rybak has lived his entire life in ,,,
,Ready Player Two,Women Gamers and Designed Identity,,,,,978-1-5179-0069-4,10/1/2017  12:00:00 AM,Book,Paperback,"Chess, Shira",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,GAMES & ACTIVITIES/Video & Mobile,SOCIAL SCIENCE/Women's Studies,SOCIAL SCIENCE/Media Studies,Active,Available,5.5 x 8.5,1,,240,38,,,English,,27 black and white illustrations,EAN13+5/Position Unspecified,"Cultural stereotypes to the contrary, ",,Shira Chess is assistant professor o,,,
